"Phường Xã","province_id","district_id"
"Phường Cẩm Thành","360","1167"
"Phường Cẩm Trung","360","1167"
"Phường Cẩm Bình","360","1167"
"Xã Cộng Hòa","360","1167"
"Xã Cẩm Hải","360","1167"
"Xã Dương Huy","360","1167"
"Phường Vàng Danh","360","1168"
"Phường Thanh Sơn","360","1168"
"Phường Bắc Sơn","360","1168"
"Phường Quang Trung","360","1168"
"Phường Trưng Vương","360","1168"
"Phường Nam Khê","360","1168"
"Phường Yên Thanh","360","1168"
"Xã Thượng Yên Công","360","1168"
"Phường Phương Đông","360","1168"
"Phường Phương Nam","360","1168"
"Xã Điền Công","360","1168"
"Thị trấn Bình Liêu","360","1169"
"Xã Hoành Mô","360","1169"
"Xã Đồng Tâm","360","1169"
"Xã Đồng Văn","360","1169"
"Xã Tình Húc","360","1169"
"Xã Vô Ngại","360","1169"
"Xã Lục Hồn","360","1169"
"Xã Húc Động","360","1169"
"Thị trấn Tiên Yên","360","1170"
"Xã Hà Lâu","360","1170"
"Xã Đại Dực","360","1170"
"Xã Đại Thành","360","1170"
"Xã Phong Dụ","360","1170"
"Xã Điền Xá","360","1170"
"Xã Đông Ngũ","360","1170"
"Xã Yên Than","360","1170"
"Xã Đông Hải","360","1170"
"Xã Hải Lạng","360","1170"
"Xã Tiên Lãng","360","1170"
"Xã Đồng Rui","360","1170"
"Thị trấn Đầm Hà","360","1171"
"Xã Quảng Lâm","360","1171"
"Xã Quảng An","360","1171"
"Xã Tân Bình","360","1171"
"Xã Quảng Lợi","360","1171"
"Xã Dực Yên","360","1171"
"Xã Quảng Tân","360","1171"
"Xã Đầm Hà","360","1171"
"Xã Tân Lập","360","1171"
"Xã Đại Bình","360","1171"
"Thị trấn Quảng Hà","360","1172"
"Xã Quảng Đức","360","1172"
"Xã Quảng Sơn","360","1172"
"Xã Quảng Thành","360","1172"
"Xã Quảng Thắng","360","1172"
"Xã Quảng Thịnh","360","1172"
"Xã Quảng Minh","360","1172"
"Xã Quảng Chính","360","1172"
"Xã Quảng Long","360","1172"
"Xã Đường Hoa","360","1172"
"Xã Quảng Phong","360","1172"
"Xã Quảng Trung","360","1172"
"Xã Phú Hải","360","1172"
"Xã Quảng Điền","360","1172"
"Xã Tiến Tới","360","1172"
"Xã Cái Chiên","360","1172"
"Thị trấn Ba Chẽ","360","1173"
"Xã Thanh Sơn","360","1173"
"Xã Thanh Lâm","360","1173"
"Xã Đạp Thanh","360","1173"
"Xã Nam Sơn","360","1173"
"Xã Lương Mông","360","1173"
"Xã Đồn Đạc","360","1173"
"Xã Minh Cầm","360","1173"
"Thị trấn Cái Rồng","360","1174"
"Xã Đài Xuyên","360","1174"
"Xã Bình Dân","360","1174"
"Xã Vạn Yên","360","1174"
"Xã Minh Châu","360","1174"
"Xã Đoàn Kết","360","1174"
"Xã Hạ Long","360","1174"
"Xã Đông Xá","360","1174"
"Xã Bản Sen","360","1174"
"Xã Thắng Lợi","360","1174"
"Xã Quan Lạn","360","1174"
"Xã Ngọc Vừng","360","1174"
"Thị trấn Trới","360","1175"
"Xã Kỳ Thượng","360","1175"
"Xã Đồng Sơn","360","1175"
"Xã Tân Dân","360","1175"
"Xã Đồng Lâm","360","1175"
"Xã Hòa Bình","360","1175"
"Xã Vũ Oai","360","1175"
"Xã Dân Chủ","360","1175"
"Xã Quảng La","360","1175"
"Xã Bằng Cả","360","1175"
"Xã Thống Nhất","360","1175"
"Xã Sơn Dương","360","1175"
"Xã Lê Lợi","360","1175"
"Phường Mạo Khê","360","1176"
"Phường Đông Triều","360","1176"
"Xã An Sinh","360","1176"
"Xã Tràng Lương","360","1176"
"Xã Bình Khê","360","1176"
"Xã Việt Dân","360","1176"
"Xã Tân Việt","360","1176"
"Xã Bình Dương","360","1176"
"Phường Đức Chính","360","1176"
"Xã Tràng An","360","1176"
"Xã Nguyễn Huệ","360","1176"
"Xã Thủy An","360","1176"
"Phường Xuân Sơn","360","1176"
"Xã Hồng Thái Tây","360","1176"
"Xã Hồng Thái Đông","360","1176"
"Xã Hoàng Quế","360","1176"
"Xã Yên Thọ","360","1176"
"Xã Hồng Phong","360","1176"
"Phường Kim Sơn","360","1176"
"Phường Hưng Đạo","360","1176"
"Xã Yên Đức","360","1176"
"Phường Quảng Yên","360","1177"
"Phường Đông Mai","360","1177"
"Phường Minh Thành","360","1177"
"Xã Sông Khoai","360","1177"
"Xã Hiệp Hòa","360","1177"
"Phường Cộng Hòa","360","1177"
"Xã Tiền An","360","1177"
"Xã Hoàng Tân","360","1177"
"Phường Tân An","360","1177"
"Phường Yên Giang","360","1177"
"Phường Nam Hoà","360","1177"
"Phường Hà An","360","1177"
"Xã Cẩm La","360","1177"
"Phường Phong Hải","360","1177"
"Phường Yên Hải","360","1177"
"Xã Liên Hòa","360","1177"
"Phường Phong Cốc","360","1177"
"Xã Liên Vị","360","1177"
"Xã Tiền Phong","360","1177"
"Thị trấn Cô Tô","360","1178"
"Xã Đồng Tiến","360","1178"
"Xã Thanh Lân","360","1178"
"Phường Thọ Xương","361","1179"
"Phường Trần Nguyên Hãn","361","1179"
"Phường Ngô Quyền","361","1179"
"Phường Hoàng Văn Thụ","361","1179"
"Phường Trần Phú","361","1179"
"Phường Mỹ Độ","361","1179"
"Phường Lê Lợi","361","1179"
"Xã Song Mai","361","1179"
"Phường Xương Giang","361","1179"
"Phường Đa Mai","361","1179"
"Phường Dĩnh Kế","361","1179"
"Xã Dĩnh Trì","361","1179"
"Xã Tân Mỹ","361","1179"
"Xã Đồng Sơn","361","1179"
"Xã Tân Tiến","361","1179"
"Xã Song Khê","361","1179"
"Thị trấn Cầu Gồ","361","1180"
"Thị trấn Bố Hạ","361","1180"
"Xã Đồng Tiến","361","1180"
"Xã Canh Nậu","361","1180"
"Xã Xuân Lương","361","1180"
"Xã Tam Tiến","361","1180"
"Xã Đồng Vương","361","1180"
"Xã Đồng Hưu","361","1180"
"Xã Đồng Tâm","361","1180"
"Xã Tam Hiệp","361","1180"
"Xã Tiến Thắng","361","1180"
"Xã Hồng Kỳ","361","1180"
"Xã Đồng Lạc","361","1180"
"Xã Đông Sơn","361","1180"
"Xã Tân Hiệp","361","1180"
"Xã Hương Vĩ","361","1180"
"Xã Đồng Kỳ","361","1180"
"Xã An Thượng","361","1180"
"Xã Phồn Xương","361","1180"
"Xã Tân Sỏi","361","1180"
"Xã Bố Hạ","361","1180"
"Thị trấn Cao Thượng","361","1181"
"Thị trấn Nhã Nam","361","1181"
"Xã Lan Giới","361","1181"
"Xã Nhã Nam","361","1181"
"Xã Tân Trung","361","1181"
"Xã Đại Hóa","361","1181"
"Xã Quang Tiến","361","1181"
"Xã Phúc Sơn","361","1181"
"Xã An Dương","361","1181"
"Xã Phúc Hòa","361","1181"
"Xã Liên Sơn","361","1181"
"Xã Hợp Đức","361","1181"
"Xã Lam Cốt","361","1181"
"Xã Cao Xá","361","1181"
"Xã Cao Thượng","361","1181"
"Xã Việt Ngọc","361","1181"
"Xã Song Vân","361","1181"
"Xã Ngọc Châu","361","1181"
"Xã Ngọc Vân","361","1181"
"Xã Việt Lập","361","1181"
"Xã Liên Chung","361","1181"
"Xã Ngọc Thiện","361","1181"
"Xã Ngọc Lý","361","1181"
"Xã Quế Nham","361","1181"
"Thị trấn Kép","361","1182"
"Thị trấn Vôi","361","1182"
"Xã Nghĩa Hòa","361","1182"
"Xã Nghĩa Hưng","361","1182"
"Xã Quang Thịnh","361","1182"
"Xã Hương Sơn","361","1182"
"Xã Đào Mỹ","361","1182"
"Xã Tiên Lục","361","1182"
"Xã An Hà","361","1182"
"Xã Tân Thịnh","361","1182"
"Xã Mỹ Hà","361","1182"
"Xã Hương Lạc","361","1182"
"Xã Dương Đức","361","1182"
"Xã Tân Thanh","361","1182"
"Xã Yên Mỹ","361","1182"
"Xã Tân Hưng","361","1182"
"Xã Mỹ Thái","361","1182"
"Xã Phi Mô","361","1182"
"Xã Xương Lâm","361","1182"
"Xã Xuân Hương","361","1182"
"Xã Tân Dĩnh","361","1182"
"Xã Đại Lâm","361","1182"
"Xã Thái Đào","361","1182"
"Thị trấn Đồi Ngô","361","1183"
"Thị trấn Lục Nam","361","1183"
"Xã Đông Hưng","361","1183"
"Xã Đông Phú","361","1183"
"Xã Tam Dị","361","1183"
"Xã Bảo Sơn","361","1183"
"Xã Bảo Đài","361","1183"
"Xã Thanh Lâm","361","1183"
"Xã Tiên Nha","361","1183"
"Xã Trường Giang","361","1183"
"Xã Tiên Hưng","361","1183"
"Xã Phương Sơn","361","1183"
"Xã Chu Điện","361","1183"
"Xã Cương Sơn","361","1183"
"Xã Nghĩa Phương","361","1183"
"Xã Vô Tranh","361","1183"
"Xã Bình Sơn","361","1183"
"Xã Lan Mẫu","361","1183"
"Xã Yên Sơn","361","1183"
"Xã Khám Lạng","361","1183"
"Xã Huyền Sơn","361","1183"
"Xã Trường Sơn","361","1183"
"Xã Lục Sơn","361","1183"
"Xã Bắc Lũng","361","1183"
"Xã Vũ Xá","361","1183"
"Xã Cẩm Lý","361","1183"
"Xã Đan Hội","361","1183"
"Thị trấn Chũ","361","1184"
"Xã Cấm Sơn","361","1184"
"Xã Tân Sơn","361","1184"
"Xã Phong Minh","361","1184"
"Xã Phong Vân","361","1184"
"Xã Xa Lý","361","1184"
"Xã Hộ Đáp","361","1184"
"Xã Sơn Hải","361","1184"
"Xã Thanh Hải","361","1184"
"Xã Kiên Lao","361","1184"
"Xã Biên Sơn","361","1184"
"Xã Kiên Thành","361","1184"
"Xã Hồng Giang","361","1184"
"Xã Kim Sơn","361","1184"
"Xã Tân Hoa","361","1184"
"Xã Giáp Sơn","361","1184"
"Xã Biển Động","361","1184"
"Xã Quý Sơn","361","1184"
"Xã Trù Hựu","361","1184"
"Xã Phì Điền","361","1184"
"Xã Nghĩa Hồ","361","1184"
"Xã Tân Quang","361","1184"
"Xã Đồng Cốc","361","1184"
"Xã Tân Lập","361","1184"
"Xã Phú Nhuận","361","1184"
"Xã Mỹ An","361","1184"
"Xã Nam Dương","361","1184"
"Xã Tân Mộc","361","1184"
"Xã Đèo Gia","361","1184"
"Xã Phượng Sơn","361","1184"
"Thị trấn An Châu","361","1185"
"Thị trấn Thanh Sơn","361","1185"
"Xã Thạch Sơn","361","1185"
"Xã Vân Sơn","361","1185"
"Xã Hữu Sản","361","1185"
"Xã Quế Sơn","361","1185"
"Xã Phúc Thắng","361","1185"
"Xã Chiên Sơn","361","1185"
"Xã Giáo Liêm","361","1185"
"Xã Vĩnh Khương","361","1185"
"Xã Cẩm Đàn","361","1185"
"Xã An Lạc","361","1185"
"Xã An Lập","361","1185"
"Xã Yên Định","361","1185"
"Xã Lệ Viễn","361","1185"
"Xã An Châu","361","1185"
"Xã An Bá","361","1185"
"Xã Tuấn Đạo","361","1185"
"Xã Dương Hưu","361","1185"
"Xã Bồng Am","361","1185"
"Xã Long Sơn","361","1185"
"Xã Tuấn Mậu","361","1185"
"Xã Thanh Luận","361","1185"
"Thị trấn Neo","361","1186"
"Thị trấn Tân Dân","361","1186"
"Xã Lão Hộ","361","1186"
"Xã Hương Gián","361","1186"
"Xã Tân An","361","1186"
"Xã Quỳnh Sơn","361","1186"
"Xã Nội Hoàng","361","1186"
"Xã Tiền Phong","361","1186"
"Xã Xuân Phú","361","1186"
"Xã Tân Liễu","361","1186"
"Xã Trí Yên","361","1186"
"Xã Lãng Sơn","361","1186"
"Xã Yên Lư","361","1186"
"Xã Tiến Dũng","361","1186"
"Xã Nham Sơn","361","1186"
"Xã Đức Giang","361","1186"
"Xã Cảnh Thụy","361","1186"
"Xã Tư Mại","361","1186"
"Xã Thắng Cương","361","1186"
"Xã Đồng Việt","361","1186"
"Xã Đồng Phúc","361","1186"
"Thị trấn  Bích Động","361","1187"
"Thị trấn Nếnh","361","1187"
"Xã Thượng Lan","361","1187"
"Xã Việt Tiến","361","1187"
"Xã Nghĩa Trung","361","1187"
"Xã Minh Đức","361","1187"
"Xã Hương Mai","361","1187"
"Xã Tự Lạn","361","1187"
"Xã Bích Sơn","361","1187"
"Xã Trung Sơn","361","1187"
"Xã Hồng Thái","361","1187"
"Xã Tiên Sơn","361","1187"
"Xã Tăng Tiến","361","1187"
"Xã Quảng Minh","361","1187"
"Xã Hoàng Ninh","361","1187"
"Xã Ninh Sơn","361","1187"
"Xã Vân Trung","361","1187"
"Xã Vân Hà","361","1187"
"Xã Quang Châu","361","1187"
"Thị trấn Thắng","361","1188"
"Xã Đồng Tân","361","1188"
"Xã Thanh Vân","361","1188"
"Xã Hoàng Lương","361","1188"
"Xã Hoàng Vân","361","1188"
"Xã Hoàng Thanh","361","1188"
"Xã Hoàng An","361","1188"
"Xã Ngọc Sơn","361","1188"
"Xã Thái Sơn","361","1188"
"Xã Hòa Sơn","361","1188"
"Xã Đức Thắng","361","1188"
"Xã Quang Minh","361","1188"
"Xã Lương Phong","361","1188"
"Xã Hùng Sơn","361","1188"
"Xã Đại Thành","361","1188"
"Xã Thường Thắng","361","1188"
"Xã Hợp Thịnh","361","1188"
"Xã Danh Thắng","361","1188"
"Xã Mai Trung","361","1188"
"Xã Đoan Bái","361","1188"
"Xã Bắc Lý","361","1188"
"Xã Xuân Cẩm","361","1188"
"Xã Hương Lâm","361","1188"
"Xã Đông Lỗ","361","1188"
"Xã Châu Minh","361","1188"
"Xã Mai Đình","361","1188"
"Phường Dữu Lâu","362","1189"
"Phường Vân Cơ","362","1189"
"Phường Nông Trang","362","1189"
"Phường Tân Dân","362","1189"
"Phường Gia Cẩm","362","1189"
"Phường Tiên Cát","362","1189"
"Phường Thọ Sơn","362","1189"
"Phường Thanh Miếu","362","1189"
"Phường Bạch Hạc","362","1189"
"Phường Bến Gót","362","1189"
"Phường Vân Phú","362","1189"
"Xã Phượng Lâu","362","1189"
"Xã Thụy Vân","362","1189"
"Phường Minh Phương","362","1189"
"Xã Trưng Vương","362","1189"
"Phường Minh Nông","362","1189"
"Xã Sông Lô","362","1189"
"Xã Kim Đức","362","1189"
"Xã Hùng Lô","362","1189"
"Xã Hy Cương","362","1189"
"Xã Chu Hóa","362","1189"
"Xã Thanh Đình","362","1189"
"Xã Tân Đức","362","1189"
"Phường Trường Thịnh","362","1190"
"Phường Hùng Vương","362","1190"
"Phường Phong Châu","362","1190"
"Phường Âu Cơ","362","1190"
"Xã Hà Lộc","362","1190"
"Xã Phú Hộ","362","1190"
"Xã Văn Lung","362","1190"
"Xã Thanh Minh","362","1190"
"Xã Hà Thạch","362","1190"
"Phường Thanh Vinh","362","1190"
"Thị trấn Đoan Hùng","362","1191"
"Xã Đông Khê","362","1191"
"Xã Nghinh Xuyên","362","1191"
"Xã Hùng Quan","362","1191"
"Xã Bằng Luân","362","1191"
"Xã Vân Du","362","1191"
"Xã Phương Trung","362","1191"
"Xã Quế Lâm","362","1191"
"Xã Minh Lương","362","1191"
"Xã Bằng Doãn","362","1191"
"Xã Chí Đám","362","1191"
"Xã Phong Phú","362","1191"
"Xã Phúc Lai","362","1191"
"Xã Ngọc Quan","362","1191"
"Xã Hữu Đô","362","1191"
"Xã Đại Nghĩa","362","1191"
"Xã Sóc Đăng","362","1191"
"Xã Phú Thứ","362","1191"
"Xã Tây Cốc","362","1191"
"Xã Yên Kiện","362","1191"
"Xã Hùng Long","362","1191"
"Xã Vụ Quang","362","1191"
"Xã Vân Đồn","362","1191"
"Xã Tiêu Sơn","362","1191"
"Xã Minh Tiến","362","1191"
"Xã Minh Phú","362","1191"
"Xã Chân Mộng","362","1191"
"Xã Ca Đình","362","1191"
"Thị trấn Hạ Hoà","362","1192"
"Xã Đại Phạm","362","1192"
"Xã Hậu Bổng","362","1192"
"Xã Đan Hà","362","1192"
"Xã Hà Lương","362","1192"
"Xã Lệnh Khanh","362","1192"
"Xã Phụ Khánh","362","1192"
"Xã Liên Phương","362","1192"
"Xã Đan Thượng","362","1192"
"Xã Hiền Lương","362","1192"
"Xã Động Lâm","362","1192"
"Xã Lâm Lợi","362","1192"
"Xã Phương Viên","362","1192"
"Xã Gia Điền","362","1192"
"Xã Ấm Hạ","362","1192"
"Xã Quân Khê","362","1192"
"Xã Y Sơn","362","1192"
"Xã Hương Xạ","362","1192"
"Xã Cáo Điền","362","1192"
"Xã Xuân Áng","362","1192"
"Xã Yên Kỳ","362","1192"
"Xã Chuế Lưu","362","1192"
"Xã Minh Hạc","362","1192"
"Xã Lang Sơn","362","1192"
"Xã Bằng Giã","362","1192"
"Xã Yên Luật","362","1192"
"Xã Vô Tranh","362","1192"
"Xã Văn Lang","362","1192"
"Xã Chính Công","362","1192"
"Xã Minh Côi","362","1192"
"Xã Vĩnh Chân","362","1192"
"Xã Mai Tùng","362","1192"
"Xã Vụ Cầu","362","1192"
"Thị trấn Thanh Ba","362","1193"
"Xã Thanh Vân","362","1193"
"Xã Vân Lĩnh","362","1193"
"Xã Đông Lĩnh","362","1193"
"Xã Đại An","362","1193"
"Xã Hanh Cù","362","1193"
"Xã Thái Ninh","362","1193"
"Xã Đồng Xuân","362","1193"
"Xã Năng Yên","362","1193"
"Xã Yển Khê","362","1193"
"Xã Ninh Dân","362","1193"
"Xã Quảng Nạp","362","1193"
"Xã Vũ Yển","362","1193"
"Xã Yên Nội","362","1193"
"Xã Phương Lĩnh","362","1193"
"Xã Võ Lao","362","1193"
"Xã Khải Xuân","362","1193"
"Xã Mạn Lạn","362","1193"
"Xã Thanh Xá","362","1193"
"Xã Chí Tiên","362","1193"
"Xã Đông Thành","362","1193"
"Xã Hoàng Cương","362","1193"
"Xã Sơn Cương","362","1193"
"Xã Thanh Hà","362","1193"
"Xã Đỗ Sơn","362","1193"
"Xã Đỗ Xuyên","362","1193"
"Xã Lương Lỗ","362","1193"
"Thị trấn Phong Châu","362","#N/A"
"Xã Phú Mỹ","362","#N/A"
"Xã Lệ Mỹ","362","#N/A"
"Xã Liên Hoa","362","#N/A"
"Xã Trạm Thản","362","#N/A"
"Xã Trị Quận","362","#N/A"
"Xã Trung Giáp","362","#N/A"
"Xã Tiên Phú","362","#N/A"
"Xã Hạ Giáp","362","#N/A"
"Xã Bảo Thanh","362","#N/A"
"Xã Phú Lộc","362","#N/A"
"Xã Gia Thanh","362","#N/A"
"Xã Tiên Du","362","#N/A"
"Xã Phú Nham","362","#N/A"
"Xã Bình Bộ","362","#N/A"
"Xã An Đạo","362","#N/A"
"Xã Tử Đà","362","#N/A"
"Xã Phù Ninh","362","#N/A"
"Xã Vĩnh Phú","362","#N/A"
"Thị trấn Yên Lập","362","1195"
"Xã Mỹ Lung","362","1195"
"Xã Mỹ Lương","362","1195"
"Xã Lương Sơn","362","1195"
"Xã Xuân An","362","1195"
"Xã Xuân Viên","362","1195"
"Xã Xuân Thủy","362","1195"
"Xã Trung Sơn","362","1195"
"Xã Hưng Long","362","1195"
"Xã Nga Hoàng","362","1195"
"Xã Đồng Lạc","362","1195"
"Xã Thượng Long","362","1195"
"Xã Đồng Thịnh","362","1195"
"Xã Phúc Khánh","362","1195"
"Xã Minh Hòa","362","1195"
"Xã Ngọc Lập","362","1195"
"Xã Ngọc Đồng","362","1195"
"Thị trấn Sông Thao","362","1196"
"Xã Tiên Lương","362","1196"
"Xã Tuy Lộc","362","1196"
"Xã Ngô Xá","362","1196"
"Xã Phương Xá","362","1196"
"Xã Phượng Vĩ","362","1196"
"Xã Đồng Cam","362","1196"
"Xã Thụy Liễu","362","1196"
"Xã Phùng Xá","362","1196"
"Xã Sơn Nga","362","1196"
"Xã Sai Nga","362","1196"
"Xã Tùng Khê","362","1196"
"Xã Tam Sơn","362","1196"
"Xã Văn Bán","362","1196"
"Xã Cấp Dẫn","362","1196"
"Xã Thanh Nga","362","1196"
"Xã Xương Thịnh","362","1196"
"Xã Phú Khê","362","1196"
"Xã Sơn Tình","362","1196"
"Xã Yên Tập","362","1196"
"Xã Hương Lung","362","1196"
"Xã Tạ Xá","362","1196"
"Xã Phú Lạc","362","1196"
"Xã Tình Cương","362","1196"
"Xã Chương Xá","362","1196"
"Xã Hiền Đa","362","1196"
"Xã Văn Khúc","362","1196"
"Xã Yên Dưỡng","362","1196"
"Xã Cát Trù","362","1196"
"Xã Điêu Lương","362","1196"
"Xã Đồng Lương","362","1196"
"Thị trấn Hưng Hoá","362","1197"
"Xã Vực Trường","362","1197"
"Xã Hiền Quan","362","1197"
"Xã Hương Nha","362","1197"
"Xã Thanh Uyên","362","1197"
"Xã Xuân Quang","362","1197"
"Xã Tứ Mỹ","362","1197"
"Xã Văn Lương","362","1197"
"Xã Hùng Đô","362","1197"
"Xã Phương Thịnh","362","1197"
"Xã Tam Cường","362","1197"
"Xã Cổ Tiết","362","1197"
"Xã Quang Húc","362","1197"
"Xã Hương Nộn","362","1197"
"Xã Tề Lễ","362","1197"
"Xã Thọ Văn","362","1197"
"Xã Dị Nậu","362","1197"
"Xã Hồng Đà","362","1197"
"Xã Dậu Dương","362","1197"
"Xã Thượng Nông","362","1197"
"Thị trấn Lâm Thao","362","1198"
"Xã Tiên Kiên","362","1198"
"Thị trấn Hùng Sơn","362","1198"
"Xã Xuân Lũng","362","1198"
"Xã Xuân Huy","362","1198"
"Xã Thạch Sơn","362","1198"
"Xã Sơn Vi","362","1198"
"Xã Hợp Hải","362","1198"
"Xã Sơn Dương","362","1198"
"Xã Cao Xá","362","1198"
"Xã Kinh Kệ","362","1198"
"Xã Vĩnh Lại","362","1198"
"Xã Tứ Xã","362","1198"
"Xã Bản Nguyên","362","1198"
"Thị trấn Thanh Sơn","362","1199"
"Xã Sơn Hùng","362","1199"
"Xã Địch Quả","362","1199"
"Xã Giáp Lai","362","1199"
"Xã Thục Luyện","362","1199"
"Xã Võ Miếu","362","1199"
"Xã Thạch Khoán","362","1199"
"Xã Cự Thắng","362","1199"
"Xã Tất Thắng","362","1199"
"Xã Văn Miếu","362","1199"
"Xã Cự Đồng","362","1199"
"Xã Thắng Sơn","362","1199"
"Xã Tân Minh","362","1199"
"Xã Hương Cần","362","1199"
"Xã Khả Cửu","362","1199"
"Xã Đông Cửu","362","1199"
"Xã Tân Lập","362","1199"
"Xã Yên Lãng","362","1199"
"Xã Yên Lương","362","1199"
"Xã Thượng Cửu","362","1199"
"Xã Lương Nha","362","1199"
"Xã Yên Sơn","362","1199"
"Xã Tinh Nhuệ","362","1199"
"Xã Đào Xá","362","1200"
"Xã Thạch Đồng","362","1200"
"Xã Xuân Lộc","362","1200"
"Xã Tân Phương","362","1200"
"Thị trấn Thanh Thủy","362","1200"
"Xã Sơn Thủy","362","1200"
"Xã Bảo Yên","362","1200"
"Xã Đoan Hạ","362","1200"
"Xã Đồng Luận","362","1200"
"Xã Hoàng Xá","362","1200"
"Xã Trung Thịnh","362","1200"
"Xã Trung Nghĩa","362","1200"
"Xã Phượng Mao","362","1200"
"Xã Yến Mao","362","1200"
"Xã Tu Vũ","362","1200"
"Xã Thu Cúc","362","1201"
"Xã Thạch Kiệt","362","1201"
"Xã Thu Ngạc","362","1201"
"Xã Kiệt Sơn","362","1201"
"Xã Đồng Sơn","362","1201"
"Xã Lai Đồng","362","1201"
"Xã Tân Phú","362","1201"
"Xã Mỹ Thuận","362","1201"
"Xã Tân Sơn","362","1201"
"Xã Xuân Đài","362","1201"
"Xã Minh Đài","362","1201"
"Xã Văn Luông","362","1201"
"Xã Xuân Sơn","362","1201"
"Xã Long Cốc","362","1201"
"Xã Kim Thượng","362","1201"
"Xã Tam Thanh","362","1201"
"Xã Vinh Tiền","362","1201"
"Phường Tích Sơn","363","1202"
"Phường Liên Bảo","363","1202"
